 3830.479872    -0.672492     0.061607
 3830.524125     0.664298     0.063575
 3830.568378     0.149177     0.061792
 3830.612631     0.347107     0.062391
 3830.656884     0.316663     0.062609
 3830.701136    -0.244040     0.062421
 3830.745389     0.242943     0.063740
 3830.789642     0.790785     0.061668
 3830.833895    -0.208594     0.063527
 3830.878148    -0.307258     0.060373
 3830.922401     0.769016     0.061998
 3830.966653     0.669952     0.061199
 3831.010906     0.875390     0.061111
 3831.055159     0.138307     0.061064
 3831.099412     0.251017     0.061322
 3831.143665     0.145228     0.063274
 3831.187917    -0.020391     0.061009
 3831.232170     0.460538     0.062582
 3831.276423     0.337552     0.060020
 3831.320676     0.133636     0.062027
 3831.364929     0.677392     0.060727
 3831.409182     0.215877     0.060824
 3831.453434     0.536572     0.061316
 3831.497687     0.004615     0.060981
 3831.541940    -0.436572     0.063652
 3831.586193     0.338526     0.060911
 3831.630446     0.233286     0.062144
 3831.674698     0.515268     0.060732
 3831.718951     0.878182     0.060086
 3831.763204     0.659824     0.059663
 3831.807457     0.782952     0.059612
 3831.851710     0.373762     0.059995
 3831.895963     0.507297     0.060848
 3831.940215     0.478165     0.062053
 3831.984468     0.293454     0.059545
 3832.028721    -0.092128     0.062391
 3832.072974     0.583617     0.060097
 3832.117227    -0.421426     0.061801
 3832.161480     0.222508     0.061381
 3832.205732    -0.146021     0.061261
 3832.249985     0.011797     0.062707
 3832.294238    -0.186007     0.062534
 3832.338491     0.083447     0.063462
 3832.382744     0.148475     0.061254
 3832.426996     0.091232     0.063177
 3832.471249    -0.094533     0.061972
 3832.515502     0.233875     0.062382
 3832.559755    -0.163439     0.061031
 3832.604008    -0.547422     0.060503
 3832.648261    -0.038734     0.061559
 3832.692513     0.365221     0.059766
 3832.736766     0.088008     0.062054
 3832.781019     0.080117     0.059365
 3832.825272     0.350295     0.061030
 3832.869525     0.920583     0.059360
 3832.913777     0.305369     0.060029
 3832.958030     0.283339     0.059861
 3833.002283    -0.139964     0.059693
 3833.046536    -0.185478     0.060847
 3833.090789     0.462884     0.058438
 3833.135042     0.902459     0.060220
 3833.179294     0.048399     0.058717
 3833.223547     0.359292     0.059996
 3833.267800     0.065846     0.058024
 3833.312053     0.635454     0.058722
 3833.356306     0.241101     0.058765
 3833.400558     0.502645     0.057964
 3833.444811     0.388730     0.059448
 3833.489064     0.468515     0.057818
 3833.533317     0.371700     0.061031
 3833.577570    -0.306281     0.058856
 3833.621823    -0.263056     0.060489
 3833.666075    -0.448265     0.059709
 3833.710328     0.414041     0.060365
 3833.754581     0.599199     0.060365
 3833.798834    -0.197503     0.059419
 3833.843087     0.200008     0.061399
 3833.887340     0.001161     0.059613
 3833.931592    -0.053735     0.061687
 3833.975845     0.457570     0.058536
 3834.020098     0.191748     0.059749
 3834.064351     0.287097     0.058542
 3834.108604     0.385960     0.058856
 3834.152856     0.165598     0.059244
 3834.197109     0.166763     0.058160
 3834.241362    -0.065164     0.060832
 3834.285615    -0.591077     0.058580
 3834.329868     0.401591     0.060701
 3834.374121     0.168886     0.059416
 3834.418373     0.163793     0.060124
 3834.462626     0.730305     0.060018
 3834.506879     0.764139     0.059297
 3834.551132     0.758282     0.058456
 3834.595385     0.312990     0.058073
 3834.639637    -0.464807     0.060085
 3834.683890    -0.040504     0.058031
 3834.728143     0.214980     0.059736
 3834.772396     0.490236     0.057891
 3834.816649     0.234982     0.058773
 3834.860902     0.236493     0.057738
 3834.905154     0.376530     0.057467
 3834.949407     0.527452     0.058403
 3834.993660    -0.113921     0.056819
 3835.037913    -0.049602     0.059257
 3835.082166     0.389603     0.057525
 3835.126418    -0.387436     0.059754
 3835.170671    -0.067874     0.058346
 3835.214924     0.143067     0.058769
 3835.259177     0.411362     0.058395
 3835.303430    -0.030473     0.058411
 3835.347683    -0.148735     0.059007
 3835.391935     0.333135     0.056306
 3835.436188     0.233429     0.058708
 3835.480441     0.156850     0.056669
 3835.524694     0.091420     0.058385
 3835.568947     0.528942     0.056256
 3835.613199     0.386172     0.057152
 3835.657452    -0.210045     0.057294
 3835.701705     0.193399     0.056777
 3835.745958     0.012000     0.057837
 3835.790211     0.355880     0.055270
 3835.834464     0.249202     0.057200
 3835.878716     0.829872     0.055748
 3835.922969     0.370826     0.056581
 3835.967222     0.315807     0.055378
 3836.011475     0.321489     0.056168
 3836.055728     0.389547     0.056136
 3836.099981     0.391527     0.055467
 3836.144233     0.033257     0.057175
 3836.188486     0.240965     0.054425
 3836.232739     0.565893     0.056719
 3836.276992    -0.184797     0.055399
 3836.321245     0.087706     0.057327
 3836.365497     0.091734     0.056058
 3836.409750     0.465945     0.055982
 3836.454003     0.194075     0.056107
 3836.498256    -0.139096     0.055441
 3836.542509    -0.191884     0.057146
 3836.586762    -0.073335     0.054797
 3836.631014     0.785436     0.056273
 3836.675267     0.250406     0.054923
 3836.719520     0.134637     0.056391
 3836.763773     0.535252     0.056301
 3836.808026     0.482541     0.055375
 3836.852278     0.610432     0.054987
 3836.896531     0.530042     0.055052
 3836.940784     0.522846     0.055156
 3836.985037    -0.104729     0.054046
 3837.029290    -0.000682     0.056297
 3837.073543     0.062396     0.053896
 3837.117795     0.247987     0.054908
 3837.162048     0.367561     0.054710
 3837.206301     0.587637     0.054304
 3837.250554     0.568124     0.054194
 3837.294807     0.180885     0.053354
 3837.339059     0.206585     0.055077
 3837.383312     0.315226     0.051199
 3837.427565     0.323412     0.053656
 3837.471818     0.256455     0.052636
 3837.516071     0.033740     0.053939
 3837.560324     0.027305     0.053313
 3837.604576     0.467823     0.052584
 3837.648829     0.460752     0.053030
 3837.693082     0.148788     0.051702
 3837.737335     0.183648     0.053676
 3837.781588    -0.264633     0.051337
 3837.825841     0.535706     0.053277
 3837.870093     0.301701     0.052046
 3837.914346     0.131627     0.052676
 3837.958599    -0.174297     0.052692
 3838.002852    -0.281284     0.052263
 3838.047105     0.062383     0.052667
 3838.091357     0.116764     0.051812
 3838.135610     0.169706     0.053591
 3838.179863    -0.199050     0.050997
 3838.224116     0.073835     0.052440
 3838.268369    -0.056506     0.052495
 3838.312622    -0.041070     0.052787
 3838.356874    -0.331124     0.052413
 3838.401127     0.082242     0.051895
 3838.445380     0.167129     0.052137
 3838.489633     0.079550     0.050446
 3838.533886     0.593763     0.051834
 3838.578138     0.296143     0.048775
 3838.622391     0.496230     0.050261
 3838.666644     0.226649     0.049543
 3838.710897     0.236019     0.050093
 3838.755150     0.234714     0.050234
 3838.799403     0.166653     0.049394
 3838.843655     0.199534     0.050133
 3838.887908     0.308117     0.047821
 3838.932161     0.652958     0.049766
 3838.976414     0.541011     0.047053
 3839.020667     0.386631     0.048989
 3839.064919     0.401374     0.048832
 3839.109172    -0.009050     0.049493
 3839.153425     0.079023     0.050098
 3839.197678    -0.101564     0.049215
 3839.241931     0.158025     0.049872
 3839.286184     0.218546     0.047600
 3839.330436     0.553308     0.049159
 3839.374689     0.301235     0.047386
 3839.418942     0.439158     0.049054
 3839.463195     0.317992     0.048782
 3839.507448     0.347735     0.049430
 3839.551701     0.175121     0.050840
 3839.595953    -0.051912     0.050220
 3839.640206     0.524213     0.050462
 3839.684459     0.610987     0.048396
 3839.728712     0.414670     0.050155
 3839.772965     0.461845     0.034293
 3839.817217     0.195098     0.031474
 3839.861470     0.394974     0.031206
 3839.905723     0.403476     0.031089
 3839.949976     0.635018     0.031649
 3839.994229     0.390321     0.030398
 3840.038482     0.360324     0.032133
 3840.082734     0.268511     0.030096
 3840.126987     0.347898     0.031864
 3840.171240     0.009453     0.030519
 3840.215493     0.293294     0.031099
 3840.259746     0.140192     0.031291
 3840.303998    -0.051486     0.030995
 3840.348251    -0.116974     0.031157
 3840.392504    -0.131689     0.030763
 3840.436757    -0.081940     0.031103
 3840.481010     0.151634     0.030101
 3840.525263     0.264474     0.031147
 3840.569515     0.321946     0.029308
 3840.613768     0.254595     0.029956
 3840.658021     0.073841     0.030325
 3840.702274     0.148497     0.029988
 3840.746527     0.136439     0.030478
 3840.790779     0.219219     0.029504
 3840.835032     0.065771     0.030630
 3840.879285     0.157527     0.029138
 3840.923538    -0.041402     0.029987
 3840.967791     0.255121     0.028807
 3841.012044     0.042895     0.029186
 3841.056296    -0.049322     0.029442
 3841.100549     0.162693     0.029024
 3841.144802     0.305435     0.029437
 3841.189055     0.311761     0.027736
 3841.233308     0.335403     0.029274
 3841.277560     0.322905     0.027450
 3841.321813     0.434062     0.028135
 3841.366066     0.339276     0.027485
 3841.410319     0.468267     0.026945
 3841.454572     0.712186     0.027292
 3841.498825     0.561898     0.027595
 3841.543077     0.568979     0.027265
 3841.587330     0.473166     0.027612
 3841.631583     0.363695     0.026893
 3841.675836     0.457950     0.026854
 3841.720089     0.491479     0.026551
 3841.764342     0.344563     0.026306
 3841.808594     0.153493     0.026250
 3841.852847     0.453104     0.026234
 3841.897100     0.202918     0.026274
 3841.941353     0.328698     0.026574
 3841.985606     0.160525     0.026325
 3842.029858     0.440114     0.025737
 3842.074111     0.477806     0.025716
 3842.118364     0.579237     0.025136
 3842.162617     0.718409     0.025167
 3842.206870     0.614321     0.025439
 3842.251123     0.571272     0.025425
 3842.295375     0.615045     0.025388
 3842.339628     1.031029     0.025596
 3842.383881     0.636483     0.025555
 3842.428134     0.682372     0.024638
 3842.472387     0.629672     0.024694
 3842.516639     0.650866     0.024317
 3842.560892     0.586404     0.024895
 3842.605145     0.637388     0.025020
 3842.649398     0.556202     0.024532
 3842.693651     0.697156     0.025244
 3842.737904     0.591264     0.024389
 3842.782156     0.498972     0.025242
 3842.826409     0.178465     0.024347
 3842.870662    -0.079068     0.024083
 3842.914915     0.071624     0.024240
 3842.959168     0.128706     0.024028
 3843.003420     0.275723     0.023614
 3843.047673     0.316286     0.023570
 3843.091926     0.377291     0.023715
 3843.136179     0.319853     0.023390
 3843.180432     0.207216     0.023319
 3843.224685     0.287464     0.022884
 3843.268937     0.680235     0.023099
 3843.313190     0.577377     0.022924
 3843.357443     0.514874     0.022828
 3843.401696     0.689817     0.022818
 3843.445949     0.682140     0.022643
 3843.490202     0.532059     0.023146
 3843.534454     0.440649     0.022485
 3843.578707     0.233278     0.022929
 3843.622960     0.240887     0.022235
 3843.667213     0.271198     0.022209
 3843.711466     0.251692     0.021846
 3843.755718     0.489561     0.021868
 3843.799971     0.656506     0.022112
 3843.844224     0.303042     0.021590
 3843.888477     0.274727     0.022546
 3843.932730     0.269265     0.021544
 3843.976983     0.460669     0.022598
 3844.021235     0.524810     0.022040
 3844.065488     0.598320     0.021873
 3844.109741     0.374210     0.021852
 3844.153994     0.314443     0.022039
 3844.198247     0.588490     0.022468
 3844.242499     0.540800     0.022390
 3844.286752     0.746718     0.022024
 3844.331005     0.855893     0.021912
 3844.375258     0.879715     0.021517
 3844.419511     0.888817     0.021031
 3844.463764     0.752170     0.021137
 3844.508016     0.862468     0.021371
 3844.552269     0.641803     0.021595
 3844.596522     0.693381     0.021720
 3844.640775     0.637952     0.021125
 3844.685028     0.649600     0.021739
 3844.729280     0.698708     0.020986
 3844.773533     0.783801     0.021291
 3844.817786     0.609475     0.020749
 3844.862039     0.632586     0.020816
 3844.906292     0.497012     0.020652
 3844.950545     0.498331     0.020475
 3844.994797     0.469229     0.021229
 3845.039050     0.457317     0.020309
 3845.083303     0.093816     0.021214
 3845.127556     0.387741     0.020231
 3845.171809     0.445894     0.020903
 3845.216062     0.651650     0.020394
 3845.260314     0.569407     0.020136
 3845.304567     0.482167     0.019806
 3845.348820     0.310415     0.019361
 3845.393073     0.281716     0.020093
 3845.437326     0.353211     0.019213
 3845.481578     0.517652     0.020304
 3845.525831     0.469727     0.019330
 3845.570084     0.256826     0.019906
 3845.614337     0.344846     0.019560
 3845.658590     0.379740     0.019378
 3845.702843     0.658838     0.019525
 3845.747095     0.793472     0.019377
 3845.791348     0.753880     0.019707
 3845.835601     0.473304     0.019221
 3845.879854     0.255403     0.019686
 3845.924107     0.349294     0.019328
 3845.968359     0.743004     0.019265
 3846.012612     0.848103     0.019010
 3846.056865     0.939354     0.018832
 3846.101118     0.794136     0.018625
 3846.145371     0.443813     0.018386
 3846.189624     0.599175     0.019399
 3846.233876     0.340658     0.018777
 3846.278129     0.333514     0.019741
 3846.322382     0.242645     0.019131
 3846.366635     0.209958     0.019319
 3846.410888     0.517526     0.019297
 3846.455140     0.705802     0.019235
 3846.499393     0.347566     0.019358
 3846.543646     0.333152     0.019116
 3846.587899     0.267355     0.019569
 3846.632152     0.248948     0.019521
 3846.676405     0.218653     0.019887
 3846.720657     0.209999     0.019292
 3846.764910     0.231444     0.019553
 3846.809163     0.376166     0.019604
 3846.853416     0.430293     0.019230
 3846.897669     0.586169     0.019225
 3846.941921     0.774577     0.019528
 3846.986174     0.662463     0.019477
 3847.030427     0.830027     0.019539
 3847.074680     0.793128     0.019951
 3847.118933     0.822281     0.019327
 3847.163186     0.856217     0.019458
 3847.207438     0.683632     0.019485
 3847.251691     0.625969     0.019293
 3847.295944     0.651502     0.019571
 3847.340197     0.843495     0.019112
 3847.384450     0.837837     0.018565
 3847.428703     0.943947     0.018419
 3847.472955     0.854956     0.018763
 3847.517208     0.926666     0.018048
 3847.561461     0.940068     0.017834
 3847.605714     0.871597     0.017581
 3847.649967     0.882061     0.017441
 3847.694219     0.683498     0.018539
 3847.738472     0.466375     0.018423
 3847.782725     0.595746     0.018810
 3847.826978     0.631695     0.018084
 3847.871231     0.689073     0.018289
 3847.915484     0.703356     0.018301
 3847.959736     0.587574     0.018153
 3848.003989     0.669233     0.017935
 3848.048242     0.741356     0.017690
 3848.092495     0.596781     0.017585
 3848.136748     0.573388     0.017287
 3848.181000     0.340237     0.017981
 3848.225253     0.430915     0.017564
 3848.269506     0.722601     0.017790
 3848.313759     0.909672     0.017642
 3848.358012     0.777726     0.017495
 3848.402265     0.710558     0.017369
 3848.446517     0.570350     0.016995
 3848.490770     0.637382     0.016976
 3848.535023     0.728143     0.016657
 3848.579276     0.813655     0.016932
 3848.623529     0.702676     0.017156
 3848.667781     0.736724     0.017548
 3848.712034     0.588708     0.017371
 3848.756287     0.632481     0.017168
 3848.800540     0.650971     0.017112
 3848.844793     0.416076     0.016831
 3848.889046     0.258378     0.017182
 3848.933298     0.427596     0.016690
 3848.977551     0.619313     0.017036
 3849.021804     0.695485     0.017247
 3849.066057     0.856586     0.017173
 3849.110310     0.907431     0.016997
 3849.154563     0.763547     0.016926
 3849.198815     0.520564     0.016801
 3849.243068     0.454053     0.016331
 3849.287321     0.485824     0.016091
 3849.331574     0.462281     0.015744
 3849.375827     0.657224     0.015932
 3849.420079     0.441195     0.015940
 3849.464332     0.293708     0.016089
 3849.508585     0.588535     0.016164
 3849.552838     0.587428     0.016069
 3849.597091     0.524829     0.015994
 3849.641344     0.569033     0.016026
 3849.685596     0.371399     0.015957
 3849.729849     0.332411     0.016121
 3849.774102     0.216245     0.015729
 3849.818355     0.124317     0.016091
 3849.862608    -0.043755     0.016049
 3849.906860    -0.093081     0.016013
 3849.951113     0.169630     0.015985
 3849.995366     0.209888     0.015475
 3850.039619     0.366042     0.015622
 3850.083872     0.412141     0.015674
 3850.128125     0.448104     0.015714
 3850.172377     0.537271     0.016013
 3850.216630     0.716061     0.016214
 3850.260883     0.635631     0.016537
 3850.305136     0.700582     0.016641
 3850.349389     0.659241     0.016493
 3850.393641     0.599392     0.016628
 3850.437894     0.557529     0.016636
 3850.482147     0.581102     0.016562
 3850.526400     0.413010     0.016449
 3850.570653     0.455880     0.016362
 3850.614906     0.419644     0.016366
 3850.659158     0.226134     0.016550
 3850.703411     0.116983     0.016559
 3850.747664     0.186529     0.016404
 3850.791917     0.275341     0.016760
 3850.836170     0.355499     0.016674
 3850.880423     0.711130     0.017249
 3850.924675     0.777039     0.017571
 3850.968928     0.830355     0.017104
 3851.013181     0.885991     0.016726
 3851.057434     0.806000     0.016922
 3851.101687     0.702917     0.017185
 3851.145939     0.529522     0.017018
 3851.190192     0.516733     0.017150
 3851.234445     0.566481     0.017605
 3851.278698     0.672353     0.016994
 3851.322951     0.851256     0.017309
 3851.367204     0.763928     0.017027
 3851.411456     0.700436     0.017071
 3851.455709     0.611819     0.017373
 3851.499962     0.693436     0.017543
 3851.544215     0.782359     0.017762
 3851.588468     0.735936     0.017911
 3851.632720     0.776061     0.018010
 3851.676973     0.809608     0.017713
 3851.721226     0.800094     0.017839
 3851.765479     0.842583     0.017301
 3851.809732     1.007548     0.016872
 3851.853985     1.052741     0.016948
 3851.898237     0.997565     0.017262
 3851.942490     0.986569     0.017345
 3851.986743     0.859120     0.015993
 3852.030996     0.749242     0.016937
 3852.075249     0.681522     0.016631
 3852.119501     0.606757     0.017075
 3852.163754     0.786309     0.016464
 3852.208007     0.897657     0.016045
 3852.252260     0.588647     0.016173
 3852.296513     0.491846     0.015822
 3852.340766     0.389247     0.015407
 3852.385018     0.459392     0.015608
 3852.429271     0.306206     0.015150
 3852.473524     0.177716     0.015444
 3852.517777     0.399544     0.015637
 3852.562030     0.639220     0.017736
 3852.606282     0.871694     0.019569
 3852.650535     0.871712     0.019653
 3852.694788     0.897725     0.019315
 3852.739041     0.984362     0.018346
 3852.783294     0.811903     0.018576
 3852.827547     0.865918     0.017633
 3852.871799     0.696681     0.017996
 3852.916052     0.646470     0.018262
 3852.960305     0.707062     0.018515
 3853.004558     0.709169     0.018769
 3853.048811     0.539322     0.019004
 3853.093064     0.529571     0.019307
 3853.137316     0.542341     0.018848
 3853.181569     0.592208     0.019270
 3853.225822     0.569330     0.018884
 3853.270075     0.453185     0.019298
 3853.314328     0.425204     0.018970
 3853.358580     0.380025     0.018882
 3853.402833     0.416533     0.019208
 3853.447086     0.611561     0.019245
 3853.491339     0.628422     0.019324
 3853.535592     0.485662     0.018873
 3853.579845     0.541092     0.019197
 3853.624097     0.452951     0.018955
 3853.668350     0.513535     0.019115
 3853.712603     0.574598     0.019103
 3853.756856     0.700304     0.018994
 3853.801109     0.751851     0.019116
 3853.845361     0.691858     0.019392
 3853.889614     0.639154     0.019347
 3853.933867     0.510796     0.018488
 3853.978120     0.584988     0.018753
 3854.022373     0.450883     0.018610
 3854.066626     0.491187     0.018799
 3854.110878     0.377625     0.018496
 3854.155131     0.248223     0.018303
 3854.199384     0.235207     0.018449
 3854.243637     0.176205     0.018105
 3854.287890     0.240161     0.018752
 3854.332142     0.470500     0.018542
 3854.376395     0.631267     0.018610
 3854.420648     0.414615     0.018303
 3854.464901     0.352698     0.018449
 3854.509154     0.422645     0.018370
 3854.553407     0.623452     0.018412
 3854.597659     0.607848     0.018931
 3854.641912     0.639823     0.018776
 3854.686165     0.710182     0.018651
 3854.730418     0.599262     0.018332
 3854.774671     0.541862     0.018695
 3854.818924     0.697585     0.018791
 3854.863176     0.647719     0.018605
 3854.907429     0.705334     0.018508
 3854.951682     0.892281     0.018674
 3854.995935     0.874935     0.018878
 3855.040188     0.888700     0.018833
 3855.084440     0.726399     0.019077
 3855.128693     0.702223     0.018560
 3855.172946     0.366259     0.018782
 3855.217199     0.205323     0.018474
 3855.261452     0.283428     0.018341
 3855.305705     0.403380     0.018283
 3855.349957     0.535423     0.018258
 3855.394210     0.633047     0.018632
 3855.438463     0.616459     0.018501
 3855.482716     0.443619     0.018887
 3855.526969     0.327296     0.018129
 3855.571221     0.562902     0.018073
 3855.615474     0.748723     0.018071
 3855.659727     0.574176     0.018163
 3855.703980     0.416779     0.018051
 3855.748233     0.339814     0.017818
 3855.792486     0.375523     0.018266
 3855.836738     0.561586     0.018407
 3855.880991     0.490222     0.018552
 3855.925244     0.434372     0.018307
 3855.969497     0.574646     0.018338
 3856.013750     0.503721     0.018518
 3856.058002     0.588148     0.018663
 3856.102255     0.449223     0.018394
 3856.146508     0.257018     0.017759
 3856.190761     0.163442     0.017641
 3856.235014    -0.008092     0.017347
 3856.279267    -0.054141     0.017690
 3856.323519     0.023119     0.017617
 3856.367772     0.189981     0.018037
 3856.412025     0.401339     0.018535
 3856.456278     0.461240     0.018772
 3856.500531     0.492417     0.018646
 3856.544784     0.407159     0.018402
 3856.589036     0.441336     0.018816
 3856.633289     0.592280     0.019233
 3856.677542     0.687650     0.018864
 3856.721795     0.776553     0.018749
 3856.766048     0.701989     0.018965
 3856.810300     0.793293     0.018917
 3856.854553     0.778549     0.018878
 3856.898806     0.833438     0.018845
 3856.943059     0.719211     0.018318
 3856.987312     0.634850     0.019310
 3857.031565     0.734423     0.019479
 3857.075817     0.779843     0.019613
 3857.120070     0.886536     0.019205
 3857.164323     0.857465     0.019190
 3857.208576     0.831840     0.019026
 3857.252829     0.874187     0.019169
 3857.297081     0.902668     0.019813
 3857.341334     0.953750     0.019159
 3857.385587     0.900003     0.019394
 3857.429840     0.877341     0.019250
 3857.474093     0.618987     0.019591
 3857.518346     0.389746     0.019431
 3857.562598     0.359699     0.019272
 3857.606851     0.513395     0.019409
 3857.651104     0.618815     0.019446
 3857.695357     0.691493     0.019120
 3857.739610     0.685110     0.019297
 3857.783862     0.546981     0.019606
 3857.828115     0.620970     0.020296
 3857.872368     0.693752     0.020179
 3857.916621     0.753343     0.019924
 3857.960874     0.686708     0.019939
 3858.005127     0.589947     0.019901
 3858.049379     0.480157     0.019811
 3858.093632     0.452226     0.019948
 3858.137885     0.262961     0.018953
 3858.182138     0.086265     0.019362
 3858.226391     0.087464     0.018790
 3858.270643     0.313544     0.019391
 3858.314896     0.478872     0.019538
 3858.359149     0.596653     0.019586
 3858.403402     0.575792     0.019763
 3858.447655     0.713914     0.019857
 3858.491908     0.538691     0.020013
 3858.536160     0.427752     0.019515
 3858.580413     0.314488     0.019790
 3858.624666     0.484947     0.019761
 3858.668919     0.320144     0.019938
 3858.713172     0.254078     0.019357
 3858.757425     0.240128     0.019028
 3858.801677     0.171506     0.019300
 3858.845930     0.382813     0.019479
 3858.890183     0.464359     0.019969
 3858.934436     0.658494     0.019680
 3858.978689     0.596114     0.019966
 3859.022941     0.528724     0.019875
 3859.067194     0.307660     0.020095
 3859.111447     0.134295     0.019525
 3859.155700     0.214533     0.019235
 3859.199953     0.414906     0.019774
 3859.244206     0.528535     0.019834
 3859.288458     0.621097     0.019884
 3859.332711     0.550291     0.019438
 3859.376964     0.509662     0.020347
 3859.421217     0.568289     0.020380
 3859.465470     0.490431     0.020902
 3859.509722     0.381145     0.020514
 3859.553975     0.326057     0.019733
 3859.598228     0.267933     0.019550
 3859.642481     0.177172     0.018973
 3859.686734     0.174637     0.019253
 3859.730987     0.069088     0.018718
 3859.775239    -0.017912     0.019208
 3859.819492    -0.074488     0.019437
 3859.863745    -0.038953     0.019730
 3859.907998    -0.056100     0.019561
 3859.952251     0.154567     0.019232
 3859.996503     0.238166     0.019472
 3860.040756     0.292617     0.019721
 3860.085009     0.284891     0.020445
 3860.129262     0.284169     0.019897
 3860.173515     0.428701     0.020080
 3860.217768     0.403909     0.020337
 3860.262020     0.413230     0.020614
 3860.306273     0.538964     0.020515
 3860.350526     0.441644     0.020240
 3860.394779     0.511129     0.020377
 3860.439032     0.527000     0.020199
 3860.483285     0.326830     0.020221
 3860.527537     0.386807     0.019839
 3860.571790     0.526103     0.020483
 3860.616043     0.609475     0.020648
 3860.660296     0.658338     0.020475
 3860.704549     0.617374     0.020328
 3860.748801     0.633822     0.020460
 3860.793054     0.595310     0.020962
 3860.837307     0.647274     0.020929
 3860.881560     0.630139     0.020987
 3860.925813     0.647889     0.020530
 3860.970066     0.646169     0.020937
 3861.014318     0.457749     0.021470
 3861.058571     0.312923     0.021642
 3861.102824     0.314855     0.021342
 3861.147077     0.413444     0.021128
 3861.191330     0.375555     0.021858
 3861.235582     0.285203     0.021486
 3861.279835     0.363873     0.021948
 3861.324088     0.453488     0.021585
 3861.368341     0.548140     0.021264
 3861.412594     0.371488     0.021515
 3861.456847     0.269134     0.021677
 3861.501099     0.210158     0.021385
 3861.545352     0.405459     0.021206
 3861.589605     0.494518     0.021489
 3861.633858     0.583956     0.021418
 3861.678111     0.575625     0.020974
 3861.722363     0.683759     0.020996
 3861.766616     0.604792     0.020885
 3861.810869     0.631284     0.021298
 3861.855122     0.688323     0.021570
 3861.899375     0.740417     0.021232
 3861.943628     0.681620     0.021175
 3861.987880     0.875831     0.021128
 3862.032133     0.806379     0.020814
 3862.076386     0.850791     0.021260
 3862.120639     0.936048     0.020780
 3862.164892     0.902859     0.020711
 3862.209144     0.784219     0.020534
 3862.253397     0.803517     0.020463
 3862.297650     0.864218     0.020831
 3862.341903     0.755206     0.020510
 3862.386156     0.571419     0.020186
 3862.430409     0.455189     0.021079
 3862.474661     0.403846     0.020321
 3862.518914     0.407477     0.020372
 3862.563167     0.651609     0.020409
 3862.607420     0.764269     0.020510
 3862.651673     0.812915     0.020725
 3862.695926     0.672537     0.020671
 3862.740178     0.628517     0.020610
 3862.784431     0.739459     0.020561
 3862.828684     0.823735     0.020797
 3862.872937     0.758092     0.020637
 3862.917190     0.694356     0.020710
 3862.961442     0.538041     0.020806
 3863.005695     0.566393     0.021079
 3863.049948     0.812151     0.021416
 3863.094201     0.885602     0.021320
