4430.499862 0.000129 22570.81664    3087 4430.500498  ThII
4430.596768 0.000131 22570.32297    2074 4430.596703  NoID
4431.066728 0.000127 22567.92916    8233 4431.066562  ThI
4432.240605 0.000125 22561.95205  402952 4432.240006  ArII
4432.658245 0.000128 22559.82629    2536 4432.659009  ThI
4433.496624 0.000124 22555.56020   80980 4433.496762  ThI
4433.937213 0.000329 22553.31891    1244              ? 
4434.044780 0.000433 22552.77178    1608              ? 
4434.207391 0.000124 22551.94473   62975 4434.207495  ThII
4434.735785 0.000123 22549.25769   21897 4434.735488  ThI
4435.083078 0.000123 22547.49195  310661 4435.082557  ArII
4435.493204 0.000178 22545.40711     969              ? 
4435.574363 0.000194 22544.99459     802 4435.577115  ThII
4436.202222 0.000122 22541.80378   16438 4436.201548  Contam
4436.537588 0.000125 22540.09980    2862 4436.539714  ThI
4436.689118 0.000122 22539.32997   16332              ? 
4436.923812 0.000123 22538.13774    5491 4436.924095  NoID
4437.035320 0.000181 22537.57133     349              ? 
4437.143006 0.000144 22537.02436     696              ? 
4437.293330 0.000123 22536.26086    5125 4437.293913  ThII
4437.388060 0.000135 22535.77975     936              ? 
4437.529064 0.000122 22535.06367    8764 4437.529925  ThII
4437.643577 0.000722 22534.48216     738              ? 
4437.796711 0.000122 22533.70456    5434 4437.796704  ThII
4437.869747 0.000139 22533.33372    2714 4437.868766  NoID
4437.925878 0.000824 22533.04871     478              ? 
4438.239120 0.000121 22531.45838   10810 4438.241775  NoID
4438.335012 0.000255 22530.97158    1343              ? 
4438.690703 0.000121 22529.16607    6915 4438.690639  ThI
4439.165770 0.000126 22526.75507    1847 4439.166236  ThI
4439.690803 0.000142 22524.09108     849              ? 
4439.803492 0.000128 22523.51938    2273 4439.802306  NoID
4439.871165 0.000135 22523.17608    1730 4439.872323  NoID
4440.369648 0.000119 22520.64759   18219 4440.369941  ThII
4440.707839 0.000118 22518.93248  290158 4440.707520  ArII
4441.520905 0.000118 22514.81016   41244 4441.520956  ThI
4441.600275 0.000118 22514.40783   82916 4441.600024  ThI
4441.742154 0.000138 22513.68867     880 4441.740727  ThI
4441.820403 0.000118 22513.29206   45522 4441.820355  ThII
4442.112750 0.000117 22511.81040   35531 4442.112631  ThII
4442.394159 0.002085 22510.38436     652              ? 
4442.441942 0.000886 22510.14224    1492 4442.441575  ThI
4442.855940 0.000117 22508.04468   42107 4442.855363  ThI
4442.910763 0.000332 22507.76694    2892              ? 
4443.761185 0.000127 22503.45953    1160              ? 
4444.333221 0.000151 22500.56308    8985 4444.333672  ThII
4444.445805 0.000161 22499.99311    1170 4444.448533  ThI
4444.912992 0.000146 22497.62823   53096 4444.913136  ThI
4445.014822 0.000150 22497.11283    5745 4445.015046  NoID
4446.105177 0.000148 22491.59568    6888              ? 
4446.226153 0.000475 22490.98371    1884              ? 
4446.281163 0.000148 22490.70545   27568 4446.281688  ThI
4447.831942 0.000142 22482.86385   11934 4447.831795  ThI
4447.989660 0.000148 22482.06665    1758 4447.990917  ThI
4448.478046 0.000141 22479.59841   13134 4448.477988  ThI
4449.030982 0.000603 22476.80459    2271              ? 
4449.082619 0.000168 22476.54372   22204 4449.083197  ThII
4449.278741 0.000149 22475.55297    1364 4449.279269  NoID
4449.708644 0.000140 22473.38152   42878 4449.708212  ArII
4449.802047 0.000140 22472.90979    8768 4449.802897  ThII
4450.128596 0.000140 22471.26074  444973 4450.127950  ArII
4450.769156 0.000142 22468.02665   15571 4450.770116  ArII
4451.164568 0.000156 22466.03074     979 4451.164120  NoID
4451.488903 0.000154 22464.39386     783              ? 
4452.014760 0.000649 22461.74045    7753 4452.014016  ThI
4452.053749 0.000229 22461.54374   31853 4452.053340  ThI
4452.300171 0.000144 22460.30055    1818 4452.298695  ThII
4452.518157 0.000139 22459.20095    2943 4452.516798  NoID
4452.609569 0.000136 22458.73986   11908 4452.609243  ThI
4452.835228 0.000346 22457.60170     516              ? 
4452.990422 0.000139 22456.81902    2790 4452.989216  ThI
4453.687845 0.000137 22453.30240    4391 4453.686160  ThI
4453.815718 0.000126 22452.65775  338779 4453.815311  ThI
4454.138073 0.000175 22451.03281    1028 4454.138074  NoID
4454.441453 0.000139 22449.50373    2340 4454.440744  NoID
4454.538820 0.001026 22449.01303     572              ? 
4454.703941 0.000165 22448.18092     601              ? 
4454.797022 0.000172 22447.71187     802 4454.796778  NoID
4454.884473 0.000189 22447.27122    1228 4454.882075  ThI
4455.389487 0.000134 22444.72684    7828 4455.389415  ThI
4455.592021 0.000144 22443.70659    1824 4455.589299  NoID
4455.765728 0.000135 22442.83163    4591 4455.763589  ThII
4455.983367 0.002229 22441.73547    3639              ? 
4456.024249 0.000295 22441.52958   30285 4456.024186  Contam
4456.824808 0.000137 22437.49851    2919 4456.824572  ThI
4456.961875 0.000149 22436.80848    1146 4456.963778  ThII
4457.731735 0.000138 22432.93360    4263 4457.731039  NoID
4457.802368 0.000790 22432.57815     870              ? 
4457.883471 0.000176 22432.17003    1320              ? 
4457.959019 0.000137 22431.78988    4663 4457.958955  ThII
4458.275963 0.000905 22430.19518     857              ? 
4458.329482 0.001368 22429.92592     545              ? 
4458.399224 0.000163 22429.57505     708              ? 
4458.487187 0.000135 22429.13253   18976 4458.487233  ThI
4458.692924 0.000176 22428.09758     508              ? 
4458.777501 0.000165 22427.67215     571              ? 
4458.892117 0.000137 22427.09565    2262              ? 
4459.252810 0.000130 22425.28160  385482 4459.252810  ThI
4459.415595 0.001307 22424.46300     611 4459.414461  NoID
4459.466113 0.000492 22424.20897    2011 4459.466643  ThI
4459.542641 0.000193 22423.82416     589              ? 
4459.988962 0.000141 22421.58015   35840 4459.989848  ThI
4460.130710 0.000130 22420.86757   12734              ? 
4460.210423 0.000603 22420.46687    7457              ? 
4460.255721 0.000244 22420.23916   22062 4460.255913  ThI
4461.226829 0.000134 22415.35879    2123 4461.227324  ThI
4461.301279 0.000148 22414.98472     833              ? 
4461.440970 0.000134 22414.28289    2071 4461.440232  NoID
4461.809256 0.000128 22412.43277   57736 4461.808992  ArII
4462.020034 0.000132 22411.37405    4458              ? 
4462.315643 0.000231 22409.88939    3069 4462.314945  ThII
4462.375936 0.000137 22409.58660    6492 4462.376773  ThII
4462.493165 0.000128 22408.99791  202869 4462.493286  ThI
4462.621722 0.000402 22408.35236    1081              ? 
4462.779829 0.000127 22407.55848  215214 4462.779984  ThI
4463.950970 0.000425 22401.67974    2575              ? 
4464.004946 0.000753 22401.40887    1171 4464.005817  ThI
4464.440695 0.000681 22399.22240    1144 4464.439558  ThII
4464.496000 0.000962 22398.94492     731 4464.496841  ThI
4464.584513 0.001337 22398.50085     436              ? 
4464.658377 0.000624 22398.13028    1094              ? 
4464.750164 0.001127 22397.66982     453              ? 
4464.919070 0.000126 22396.82253   68113 4464.918796  ThI
4465.087295 0.000126 22395.97871   23700 4465.087437  ThI
4465.389080 0.000127 22394.46512    5926 4465.391497  ThI
4466.100659 0.000126 22390.89703    7898 4466.101344  ThI
4466.210048 0.000130 22390.34862    1979              ? 
4466.593475 0.000125 22388.42656   44658 4466.593807  ThII
4466.719593 0.000144 22387.79442     852 4466.722631  NoID
4466.932949 0.000151 22386.72511     545              ? 
4467.083475 0.000899 22385.97075     465              ? 
4467.171014 0.001009 22385.53207     722              ? 
4467.228834 0.000178 22385.24233    8499 4467.228461  ThI
4467.538925 0.000236 22383.68858     298              ? 
4467.806918 0.000460 22382.34593    1696              ? 
4467.877697 0.000140 22381.99136   11240 4467.878048  ThI
4467.941107 0.000346 22381.67371    2995 4467.940150  NoID
4468.092726 0.000163 22380.91421     402              ? 
4468.255219 0.000177 22380.10031     343              ? 
4469.012057 0.000414 22376.31018    1735 4469.013292  NoID
4469.069450 0.000876 22376.02282     535              ? 
4469.574913 0.000122 22373.49232   16786 4469.574778  ThI
4470.086944 0.000138 22370.92953     710              ? 
4470.443440 0.000122 22369.14555    9550 4470.443291  ThI
4470.613827 0.000128 22368.29301    2022              ? 
4470.779674 0.000121 22367.46324  121504 4470.779621  ThI
4471.005196 0.000137 22366.33500     999 4471.007575  ThII
4471.259098 0.000143 22365.06492     756              ? 
4471.359005 0.000585 22364.56520    2003 4471.358005  ThI
4471.422418 0.002169 22364.24803     691              ? 
4471.515708 0.000122 22363.78144    5583              ? 
4471.743825 0.000149 22362.64060     524              ? 
4472.245124 0.000120 22360.13394   30836 4472.245313  ThI
4472.834652 0.000127 22357.18684    1589              ? 
4473.125861 0.000120 22355.73134    6575 4473.125809  ThI
4473.231242 0.000120 22355.20468    8010 4473.231318  ThII
4473.433111 0.000359 22354.19588    3362 4473.433827  NoID
4473.483528 0.000442 22353.94394    5546              ? 
4473.528031 0.000811 22353.72156    6801              ? 
4473.874420 0.000121 22351.99083    4077 4473.874886  ThI
4473.955465 0.000126 22351.58592    1505 4473.956391  NoID
4474.591491 0.000159 22348.40883     474              ? 
4474.826966 0.000138 22347.23281     923              ? 
4474.935222 0.000119 22346.69220    6679              ? 
4475.212647 0.000123 22345.30689    2007 4475.213346  ThI
4475.328890 0.000118 22344.72649    9187 4475.328467  ThII
4476.477261 0.000139 22338.99430  187436 4476.477240  ThI
4477.020965 0.000145 22336.28138    8432 4477.021401  ThI
4477.749485 0.000124 22332.64731    2592              ? 
4478.469883 0.000143 22329.05493    3208 4478.472556  ThI
4478.723973 0.000137 22327.78814     886              ? 
4479.271468 0.000151 22325.05904     585              ? 
4479.386960 0.000125 22324.48344    1370 4479.388111  NoID
4479.477601 0.000122 22324.03171    1802              ? 
4479.659855 0.000138 22323.12346   15533 4479.659887  ThI
4479.852244 0.000134 22322.16478   86227 4479.852502  ThI
4480.035766 0.000140 22321.25037    3589 4480.036503  NoID
4480.154701 0.000145 22320.65781    1602 4480.153598  NoID
4480.283280 0.000139 22320.01723    4801 4480.282684  NoID
4480.414237 0.000142 22319.36484    2001 4480.414466  ThII
4480.894162 0.000135 22316.97433   32303 4480.894610  ThI
4481.038279 0.000137 22316.25658    4496 4481.038075  ThI
4481.333385 0.000147 22314.78701    1062 4481.333507  NoID
4481.524984 0.000137 22313.83298    4032 4481.523273  ThI
4482.082135 0.000135 22311.05923   89850              ? 
4482.265536 0.000141 22310.14633    1658 4482.267250  ThI
4482.434413 0.001005 22309.30579    1011 4482.434692  ThII
4482.484963 0.000714 22309.05420    1618 4482.483155  ThI
4482.557514 0.000211 22308.69313    7437              ? 
4482.647746 0.000138 22308.24407    3462 4482.648323  ThI
4483.427312 0.000126 22304.36517  268131 4483.426905  ThI
4484.419371 0.000136 22299.43092    3026 4484.416943  ThI
4484.605209 0.000128 22298.50686  124758 4484.604778  ThI
4485.070755 0.000118 22296.19229    3229              ? 
4485.296569 0.000132 22295.06978   10609 4485.296344  ThI
4485.366327 0.000245 22294.72304    1275              ? 
4485.548094 0.000138 22293.81960    1843 4485.549059  ThII
4485.743387 0.000155 22292.84900     777              ? 
4485.838245 0.000144 22292.37760    1088 4485.837480  NoID
4486.230758 0.000170 22290.42717     728 4486.229887  NoID
4486.595022 0.000143 22288.61743    1164 4486.597141  NoID
4486.785970 0.000208 22287.66887    2586 4486.785240  NoID
4486.846337 0.000927 22287.36901     854              ? 
4486.972169 0.000131 22286.74399   23676 4486.971784  ThI
4487.054087 0.000134 22286.33711    4652 4487.053625  ThII
4487.156006 0.000136 22285.83091    2765 4487.155967  ThI
4487.493494 0.000173 22284.15487     615              ? 
4487.676402 0.000139 22283.24662    1697 4487.676889  ThI
4488.156470 0.000123 22280.86313  441644 4488.156193  ThI
4488.574554 0.000140 22278.78780    1804 4488.574171  NoID
4488.754803 0.000131 22277.89318   76013 4488.754496  ThII
4489.571181 0.000134 22273.84219   27960 4489.571542  ThI
4489.938535 0.000133 22272.01981   87813 4489.940190  ThII
4490.647626 0.000167 22268.50297     568              ? 
4490.785439 0.000138 22267.81960    2049              ? 
4490.924445 0.000136 22267.13035   91300 4490.924152  ThI
4490.998939 0.000170 22266.76099    2543              ? 
4491.197652 0.000150 22265.77580    1563 4491.195978  ThI
4491.455917 0.000146 22264.49549    3003 4491.455612  ThII
4491.932808 0.000145 22262.13175   12254 4491.931386  NoID
4492.242089 0.000148 22260.59905  148198 4492.241293  ArII
4492.966894 0.000732 22257.00798     920 4492.964144  ThII
4493.033437 0.002070 22256.67834     310              ? 
4493.139977 0.000136 22256.15060    2073 4493.139372  ThII
4493.361174 0.000130 22255.05499   17356 4493.360949  ThI
4493.495316 0.000132 22254.39062    4828 4493.493886  ThII
4493.789541 0.001594 22252.93354    1567 4493.791993  ThI
4493.828278 0.001108 22252.74172    2834 4493.831210  ThI
4493.934335 0.000131 22252.21655    5903 4493.935073  ThI
4494.827341 0.000129 22247.79561   25730 4494.827465  ThI
4495.332417 0.000136 22245.29595    1672 4495.333841  ThII
4495.951736 0.000129 22242.23165   15536 4495.951625  ThI
4496.127970 0.000986 22241.35982     526              ? 
4496.223158 0.000131 22240.88896    2904 4496.222624  ThII
4496.497889 0.000132 22239.53007    2380 4496.498853  ThII
4496.749091 0.000134 22238.28770    1678 4496.749071  ThII
4496.856551 0.000130 22237.75628    3639 4496.855637  ThI
4497.019127 0.000140 22236.95234    1072              ? 
4497.572308 0.000128 22234.21730    5316 4497.576919  ThII
4497.682257 0.000136 22233.67376    1607              ? 
4497.899731 0.000268 22232.59876    3972 4497.899521  NoID
4497.952831 0.001380 22232.33630     435              ? 
4498.384986 0.000136 22230.20046    1093 4498.383663  ThI
4498.468777 0.000144 22229.78639     733              ? 
4498.550465 0.000251 22229.38273     287              ? 
4498.883171 0.000279 22227.73880     426              ? 
4499.800996 0.000125 22223.20500   65851 4499.799761  ArII
4500.524069 0.000127 22219.63453    3326 4500.524480  NoID
4500.642333 0.000148 22219.05066   37942 4500.641798  ThI
4500.694371 0.000314 22218.79376    8034              ? 
4500.965520 0.000126 22217.45525    5282 4500.965955  ThI
4501.245534 0.000124 22216.07314  218744 4501.245542  ThI
4502.104606 0.000132 22211.83396    1213 4502.105815  NoID
4502.360825 0.000125 22210.56994    5009 4502.361867  NoID
4502.438342 0.000128 22210.18755    2048 4502.437926  ThI
4502.552822 0.000128 22209.62284    1642 4502.552405  ThI
4502.802836 0.000167 22208.38967     371              ? 
4503.643705 0.000135 22204.24318    1036              ? 
4504.190203 0.000122 22201.54911  118837 4504.189637  ArII
4504.645085 0.000665 22199.30718     790              ? 
4504.700365 0.001317 22199.03476     346              ? 
4505.239098 0.000164 22196.38022     422              ? 
4505.724541 0.000136 22193.98880     794 4505.725820  NoID
4505.894075 0.000121 22193.15375    8507 4505.894147  ThI
4506.480034 0.000120 22190.26807  157069 4506.480373  ThI
4506.803246 0.000174 22188.67666     586              ? 
4506.870019 0.000124 22188.34792    2364 4506.869657  ThI
4507.580955 0.000125 22184.84837    1909 4507.580095  ThI
4508.267596 0.000136 22181.46946    1471              ? 
4508.340548 0.000144 22181.11053    1428              ? 
4508.682553 0.000152 22179.42799    9116 4508.682815  NoID
4508.763135 0.000192 22179.03159     721              ? 
4509.095659 0.000152 22177.39599    8550 4509.097996  ArII
4509.299600 0.000149 22176.39298   21700 4509.300084  ThI
4509.427531 0.000151 22175.76384    6576 4509.427601  ThII
4509.793004 0.000119 22173.96672    3915              ? 
4511.105575 0.000151 22167.51489    2300 4511.107160  ThI
4511.224900 0.000146 22166.92854    9481 4511.223647  ThI
4511.529934 0.000124 22165.42979    2161 4511.530950  ThI
4511.626644 0.000128 22164.95466    2616 4511.626066  ThI
4512.556853 0.000150 22160.38562    2009 4512.558629  NoID
4513.747622 0.000157 22154.53950    8052 4513.748804  ThII
4513.811941 0.000184 22154.22382    2991 4513.811944  NoID
4514.488432 0.000137 22150.90403   99812 4514.488886  ThI
4514.945866 0.000136 22148.65980  111283 4514.945866  ThI
4515.814290 0.000143 22144.40045    2459 4515.816442  ThI
4515.965135 0.000199 22143.66077     528              ? 
4516.384534 0.000125 22141.60447  669244 4516.384569  ThI
4516.663899 0.000142 22140.23497    2776 4516.665035  NoID
4516.893940 0.000139 22139.10739    6009 4516.893897  ThI
4517.228019 0.000137 22137.47005   26456 4517.226887  ThI
4517.332808 0.000137 22136.95653   24514 4517.330671  NoID
4517.806573 0.000116 22134.63511    2976 4517.805494  ThI
4517.965477 0.000160 22133.85660    1390              ? 
4518.733001 0.001121 22130.09708     667              ? 
4518.802562 0.000175 22129.75642    7536 4518.802688  ArII
4518.892810 0.000146 22129.31446    2641 4518.894987  NoID
4519.151601 0.000144 22128.04722    1944 4519.153483  NoID
4519.539872 0.000187 22126.14621     680 4519.544306  ThIII
4519.609377 0.000140 22125.80594    4098 4519.609692  ThI
4520.526615 0.000134 22121.31650  130578 4520.526676  ThI
4521.217325 0.000181 22117.93701     518              ? 
4521.299494 0.000159 22117.53504     853              ? 
4522.326457 0.000142 22112.51243    5410 4522.326136  ThI
4522.462012 0.000106 22111.84964  500708 4522.461876  ThI
4522.517679 0.000222 22111.57747   19916 4522.514379  NoID
4522.575726 0.000214 22111.29367   25534              ? 
4524.729986 0.000156 22100.76630    2328 4524.727591  NoID
4525.397355 0.000157 22097.50706   12282 4525.397633  ThI
4526.107298 0.000132 22094.04095   10007 4526.106756  ThII
4526.359194 0.000132 22092.81140    7679 4526.359091  ThII
4526.456175 0.000136 22092.33805    2272 4526.454424  ThI
4526.714712 0.000134 22091.07628    3387 4526.714687  ThI
4527.297029 0.000134 22088.23485    2552 4527.297859  ThII
4528.028386 0.000140 22084.66721    1144              ? 
4528.187815 0.000132 22083.88965    4362 4528.187148  NoID
4528.390001 0.001853 22082.90363     295              ? 
4528.446495 0.000580 22082.62814    1387              ? 
4528.713023 0.000150 22081.32851     683              ? 
4529.291207 0.000130 22078.50973   13045 4529.290516  NoID
4529.490370 0.000140 22077.53894    1263 4529.490931  NoID
4529.679855 0.000134 22076.61539    1731 4529.679566  ThII
4530.244381 0.000133 22073.86436    2018 4530.243984  ThII
4530.337335 0.000299 22073.41145     367              ? 
4531.193482 0.000130 22069.24079    4231 4531.194773  NoID
4531.589344 0.000127 22067.31290   84447 4531.589468  ThI
4531.822711 0.000127 22066.17654  211160 4531.822453  ArII
4532.650067 0.000138 22062.14875    1055 4532.648639  NoID
4532.983982 0.000127 22060.52357    6143 4532.984141  ThII
4533.528464 0.000126 22057.87408   15534 4533.528522  ThII
4533.698144 0.000130 22057.04853    2030 4533.701666  ThII
4533.892368 0.000141 22056.10365     894              ? 
4534.509812 0.000176 22053.10037    6364 4534.508572  ThI
4534.575149 0.000125 22052.78261   33797 4534.575337  ThII
4535.217691 0.000135 22049.65821    1051              ? 
4535.390400 0.000124 22048.81855   23154 4535.391110  ThII
4535.674124 0.000125 22047.43931    5393 4535.673942  ThI
4536.525997 0.000123 22043.29923  215744 4536.526249  ThI
4536.762641 0.000140 22042.14942   42014 4536.762233  ArII
4536.819246 0.000190 22041.87440   13735 4536.819102  ThI
4536.975557 0.001208 22041.11500     666              ? 
4537.029139 0.000406 22040.85470    2307 4537.029385  NoID
4537.133690 0.000558 22040.34680     444              ? 
4537.251348 0.000123 22039.77526   22590 4537.251669  ThI
4537.418626 0.000186 22038.96273     403              ? 
4537.528789 0.000363 22038.42767    2130 4537.529914  ThI
4537.598186 0.001550 22038.09062     461              ? 
4537.695935 0.000136 22037.61588     905 4537.698340  ThII
4537.816835 0.000144 22037.02874     697              ? 
4538.020917 0.000124 22036.03770    3503 4538.020525  NoID
4538.131712 0.000124 22035.49970    4042 4538.132207  ThI
4538.343682 0.000123 22034.47050    8334 4538.343889  ThII
4538.417030 0.000122 22034.11439   36720 4538.416905  ThI
4538.914504 0.000122 22031.69941   33617 4538.914156  ArII
4539.850833 0.000140 22027.15545     755              ? 
4540.114736 0.000127 22025.87507    1628 4540.112876  ThII
4540.503155 0.000437 22023.99086    2034 4540.501704  ThI
4540.562954 0.004124 22023.70081     221              ? 
4540.997641 0.000124 22021.59259    2244 4540.999144  NoID
4541.528835 0.000263 22019.01686    4653 4541.529673  ThI
4541.586130 0.000231 22018.73908    6022 4541.586497  ThI
4541.680115 0.000121 22018.28343    5491 4541.679151  ThII
4541.839488 0.000121 22017.51080    3788 4541.840582  ThI
4542.272058 0.000145 22015.41403  270322 4542.272168  ThI
4542.477573 0.000157 22014.41799    2644 4542.478830  ThII
4542.621983 0.000157 22013.71815    2580 4542.623211  NoID
4542.776678 0.000156 22012.96852    3138 4542.776001  ThI
4543.260940 0.000194 22010.62218     904              ? 
4543.324532 0.000163 22010.31410    3396 4543.324697  ThI
4543.536185 0.000155 22009.28878     548              ? 
4543.701683 0.000143 22008.48713     691              ? 
4543.899613 0.000145 22007.52845     654              ? 
4544.009145 0.001005 22006.99796     812              ? 
4544.067841 0.001390 22006.71370     596              ? 
4544.483758 0.000169 22004.69961    2091 4544.482481  ThII
4544.551423 0.000229 22004.37198    1875 4544.555818  NoID
4544.661124 0.009442 22003.84083    2204              ? 
4544.689222 0.000880 22003.70479   10965 4544.689096  ThI
4544.917824 0.000140 22002.59804    1264 4544.919030  NoID
4545.787588 0.000146 21998.38819   26945 4545.788248  ThII
4547.667084 0.000177 21989.29652    1227 4547.674245  NoID
4547.951298 0.000144 21987.92235   16659 4547.950399  ThI
4548.109567 0.000146 21987.15720    5469 4548.109442  ThI
4548.342084 0.000216 21986.03319    8322 4548.342122  NoID
4548.401449 0.000204 21985.74623    9454 4548.401434  NoID
4548.524717 0.000141 21985.15040   59455 4548.524593  ThI
4549.034085 0.000144 21982.68866   50366 4549.033146  ArII
4549.601250 0.000187 21979.94824   12978 4549.601155  ThI
4549.658005 0.000415 21979.67405    2880 4549.656381  NoID
4550.255007 0.000145 21976.79028    2747 4550.255851  ThI
4551.109818 0.000142 21972.66249    6094 4551.109568  ThI
4551.459705 0.000146 21970.97338    1793 4551.459969  NoID
4552.749556 0.000140 21964.74872   26369 4552.749561  ThI
4552.818107 0.000496 21964.41800    1886 4552.817341  NoID
4552.873733 0.000447 21964.14965    2327 4552.874137  ThI
4552.985831 0.000142 21963.60887    3480 4552.982861  ThI
4553.095502 0.000142 21963.07983    3800 4553.095778  NoID
4553.429612 0.000137 21961.46828   80732 4553.429691  ThI
4553.501362 0.000149 21961.12223   12442 4553.500871  ThI
4553.727157 0.000204 21960.03330    1275 4553.723134  NoID
4554.146654 0.000143 21958.01049    2487 4554.143810  NoID
4554.540148 0.000146 21956.11341    2248 4554.540294  ThI
4554.952719 0.000168 21954.12470     835              ? 
4555.612657 0.000237 21950.94437    4120              ? 
4555.691391 0.000149 21950.56500    5651 4555.692491  NoID
4556.069435 0.000161 21948.74363     844              ? 
4556.238250 0.000199 21947.93040     394              ? 
4556.339057 0.000166 21947.44481    1179              ? 
4556.422554 0.000146 21947.04262    3910 4556.420337  ThI
4556.582157 0.000151 21946.27389    1669 4556.583296  NoID
4557.089411 0.000135 21943.83102  332529 4557.089769  ThI
4557.181762 0.000135 21943.38633   23393 4557.181665  ThI
4557.485308 0.000150 21941.92482    4124 4557.483318  NoID
4557.664252 0.000148 21941.06333   21844 4557.664425  NoID
4558.084838 0.000156 21939.03877     724              ? 
4558.335216 0.000157 21937.83372     693              ? 
4558.836270 0.000163 21935.42257    1119 4558.834850  NoID
4558.908029 0.001086 21935.07730     472              ? 
4559.012363 0.000171 21934.57531     474              ? 
4559.623668 0.000133 21931.63456   48222 4559.623534  ThI
4559.805235 0.000140 21930.76126    1534 4559.803834  ThI
4559.898563 0.000144 21930.31240    1193 4559.899374  NoID
4560.120459 0.000157 21929.24527     681              ? 
4560.336543 0.000133 21928.20619    8081 4560.335001  ThI
4560.589988 0.000133 21926.98757   11762 4560.590024  ThI
4560.738223 0.000153 21926.27489     703              ? 
4560.933426 0.000136 21925.33647    2340 4560.933774  NoID
4561.459993 0.000137 21922.80545    1895 4561.461502  NoID
4561.672494 0.000136 21921.78420    1945 4561.672889  ThII
4561.942984 0.000136 21920.48440    2019 4561.942005  ThI
4562.291023 0.000131 21918.81217   10179 4562.291163  ArII
4562.505640 0.000131 21917.78113   14758 4562.505458  ThI
4562.626618 0.000130 21917.19998  145718 4562.626238  ThI
4562.684932 0.000249 21916.91986    8536 4562.679886  ThI
4562.773183 0.000131 21916.49595   25038 4562.771820  ThI
4562.891444 0.000134 21915.92792    2406 4562.890178  NoID
4562.982158 0.000732 21915.49222    1117 4562.984078  ThI
4563.041521 0.000932 21915.20711     828              ? 
4563.359202 0.000130 21913.68147   19763 4563.359030  ThI
4563.528542 0.000132 21912.86832    3344 4563.530212  ThI
4563.753210 0.000131 21911.78957    7394 4563.754412  ThI
4563.841997 0.000175 21911.36329     431              ? 
4563.911013 0.000162 21911.03195     670              ? 
4564.001965 0.000137 21910.59530    1445 4564.003735  ThI
4564.495067 0.000131 21908.22830    5667 4564.496796  ThII
4564.571704 0.000130 21907.86047   12063 4564.570614  ThII
4564.940171 0.000129 21906.09214  140324 4564.940075  ThI
4565.022819 0.000131 21905.69554   70215 4565.021368  ArII
4565.458982 0.000130 21903.60277    4711 4565.457517  ThII
4565.685146 0.000128 21902.51776   98860 4565.684700  ArII
4566.114751 0.000128 21900.45705   71142 4566.114887  ThI
4566.371238 0.000159 21899.22693     597              ? 
4566.488399 0.000301 21898.66507    3250              ? 
4566.576808 0.001210 21898.24111     544              ? 
4567.648668 0.000257 21893.10240     370              ? 
4567.709431 0.000144 21892.81116     929 4567.710236  NoID
4567.930209 0.000129 21891.75303   17778 4567.929631  ThII
4567.991254 0.000351 21891.46048    3235 4567.991437  ThI
4568.212804 0.000305 21890.39878    4353 4568.213677  NoID
4568.267974 0.000187 21890.13442   11053 4568.268207  ThI
4568.520019 0.000126 21888.92674  187134 4568.520361  ThI
4568.916948 0.000158 21887.02512     441              ? 
4568.996574 0.000151 21886.64368     602              ? 
4569.068357 0.000800 21886.29983     610              ? 
4569.130789 0.000955 21886.00078     509              ? 
4569.422683 0.000125 21884.60270   50744 4569.422934  ThI
4569.803663 0.000125 21882.77821   14102 4569.803936  ThI
4569.925976 0.000139 21882.19252     981              ? 
4570.428198 0.000124 21879.78799   27296 4570.428301  ThI
4570.636057 0.000147 21878.79296     696              ? 
4570.851016 0.000204 21877.76404    2545 4570.852446  ThI
4570.916700 0.000162 21877.44966    3693 4570.914769  ThI
4571.015510 0.000124 21876.97674   16271 4571.017420  ThI
4571.372713 0.000125 21875.26729    4028              ? 
4572.253220 0.000123 21871.05464  300658 4572.253270  ThI
4572.499978 0.000123 21869.87435   47280 4572.500658  ThI
4572.812827 0.000124 21868.37813    5651 4572.812393  NoID
4573.239096 0.000123 21866.33979   10748 4573.239219  ThI
4573.608796 0.000149 21864.57226     552              ? 
4574.173762 0.000123 21861.87172    7573              ? 
4574.852491 0.000125 21858.62827    2447 4574.855039  ThI
4574.984898 0.000121 21857.99565   21486 4574.985599  ThII
4575.056344 0.000352 21857.65431    1436 4575.051134  ThI
4575.308878 0.000121 21856.44787   14883 4575.309836  ThI
4575.587231 0.000121 21855.11825    8134 4575.587765  ThI
4576.708212 0.000159 21849.76524    3844 4576.708115  ThII
4577.557154 0.000843 21845.71304    2536              ? 
4577.599297 0.001391 21845.51192    1115              ? 
4577.749443 0.000156 21844.79541    5361 4577.749779  NoID
4577.823876 0.000167 21844.44022    1860 4577.825012  ThI
4578.023305 0.000156 21843.48863    4573 4578.023122  ThI
4578.122760 0.000172 21843.01410     914              ? 
4578.246245 0.000133 21842.42495     964 4578.247052  ThI
4578.360172 0.001927 21841.88143     396              ? 
4578.413718 0.000679 21841.62598    1361 4578.413860  NoID
4578.864538 0.000153 21839.47552    8849 4578.865067  ThI
4579.053562 0.000338 21838.57399    9755              ? 
4579.105418 0.000175 21838.32668   39156 4579.106042  ThI
4579.188825 0.000151 21837.92890   31800 4579.189350  ThI
4579.530199 0.000190 21836.30103     973              ? 
4579.613613 0.000832 21835.90330     462              ? 
