WAVE	FLUX	ERR
5027.9169368414005	0.041569605469703674	0.2038862556219101
5027.9611896617	0.033594999462366104	0.18328939378261566
5028.005442482	0.028441233560442924	0.16864529252052307
5028.0496953023	0.031663019210100174	0.17794105410575867
5028.0939481226	0.040252186357975006	0.20062947273254395
5028.1382009429	0.044867806136608124	0.21182021498680115
5028.1824537632	0.04773348197340965	0.2184799313545227
5028.2267065835	0.048435941338539124	0.22008167207241058
5028.270959403801	0.049212779849767685	0.2218395322561264
5028.3152122241	0.04859205335378647	0.22043605148792267
5028.3594650444	0.04961021617054939	0.2227335125207901
5028.4037178647	0.0496637299656868	0.22285360097885132
5028.447970685	0.05009712278842926	0.22382386028766632
5028.4922235053	0.05019489675760269	0.22404217720031738
5028.5364763256	0.04934067279100418	0.22212760150432587
5028.5807291459005	0.04970060661435127	0.22293633222579956
5028.6249819662	0.05062612146139145	0.2250024974346161
5028.6692347865	0.0508992001414299	0.22560851275920868
5028.7134876068	0.05027015879750252	0.22421008348464966
5028.7577404271	0.04963650181889534	0.22279250621795654
5028.8019932474	0.049845725297927856	0.22326156497001648
5028.8462460677	0.05010038614273071	0.2238311618566513
5028.890498888	0.04987410455942154	0.22332510352134705
5028.934751708301	0.050510697066783905	0.22474585473537445
5028.9790045286	0.04985432326793671	0.22328081727027893
5029.0232573489	0.05044804513454437	0.22460642457008362
5029.0675101692	0.05088184401392937	0.22557003796100616
5029.1117629895	0.05054045841097832	0.22481204569339752
5029.1560158098	0.05116352438926697	0.22619356215000153
5029.2002686301	0.05147445201873779	0.22687982022762299
5029.2445214504005	0.05059206485748291	0.22492679953575134
5029.2887742707	0.050616953521966934	0.2249821126461029
5029.333027091	0.04991164058446884	0.22340913116931915
5029.3772799113	0.04837211221456528	0.21993660926818848
5029.4215327316	0.04525916650891304	0.21274201571941376
5029.4657855519	0.03998412936925888	0.19996032118797302
5029.5100383722	0.03830478712916374	0.19571608304977417
5029.5542911925	0.04183313995599747	0.20453152060508728
5029.598544012801	0.046010881662368774	0.21450147032737732
5029.6427968331	0.04804584011435509	0.21919360756874084
5029.6870496534	0.04798132926225662	0.21904641389846802
5029.7313024736995	0.04747876897454262	0.2178962379693985
5029.775555294	0.04827619343996048	0.21971844136714935
5029.8198081143	0.04818198084831238	0.21950393915176392
5029.8640609346	0.04936720430850983	0.2221873253583908
5029.9083137549005	0.04977775365114212	0.22310929000377655
5029.9525665752	0.050436049699783325	0.22457972168922424
5029.9968193955	0.0509798489511013	0.2257871776819229
5030.0410722158	0.05147378519177437	0.2268783450126648
5030.0853250361	0.05108720064163208	0.2260247766971588
5030.1295778564	0.05073074251413345	0.22523486614227295
5030.1738306767	0.0507020466029644	0.22517114877700806
5030.218083497	0.051156312227249146	0.2261776179075241
5030.262336317301	0.05141948536038399	0.22675864398479462
5030.3065891376	0.05047181248664856	0.22465932369232178
5030.3508419579	0.05081764981150627	0.22542770206928253
5030.3950947782	0.050564244389534	0.22486494481563568
5030.4393475985	0.04974234476685524	0.22302992641925812
5030.4836004188	0.0501161627471447	0.22386638820171356
5030.5278532391	0.04975711926817894	0.22306303679943085
5030.5721060594005	0.0489693358540535	0.22129015624523163
5030.6163588797	0.04662768915295601	0.21593445539474487
5030.6606117	0.04577615484595299	0.2139536291360855
5030.7048645203	0.0468149408698082	0.21636760234832764
5030.7491173406	0.04690983146429062	0.21658676862716675
5030.7933701609	0.04386211186647415	0.20943284034729004
5030.8376229812	0.03452606126666069	0.18581189215183258
5030.8818758015	0.027456842362880707	0.16570106148719788
5030.9261286218	0.02800857089459896	0.16735760867595673
5030.9703814421	0.036528266966342926	0.19112369418144226
5031.0146342624	0.04339911416172981	0.20832453668117523
5031.0588870827	0.04765874519944191	0.21830883622169495
5031.103139903	0.048640426248311996	0.22054573893547058
5031.1473927233	0.04970191419124603	0.22293926775455475
5031.1916455436	0.05036349594593048	0.22441813349723816
5031.235898363901	0.050466589629650116	0.22464770078659058
5031.2801511842	0.04969135671854019	0.22291557490825653
5031.3244040045	0.05100347101688385	0.22583948075771332
5031.3686568248	0.05065903812646866	0.2250756323337555
5031.4129096451	0.05036962404847145	0.22443178296089172
5031.4571624654	0.05096475034952164	0.22575373947620392
5031.5014152857	0.050570301711559296	0.22487841546535492
5031.545668106	0.05043592303991318	0.22457943856716156
5031.5899209263	0.049804918467998505	0.22317016124725342
5031.6341737466	0.048826850950717926	0.22096799314022064
5031.6784265669	0.04835008084774017	0.21988651156425476
5031.7226793872	0.047437313944101334	0.21780109405517578
5031.7669322075	0.04502182453870773	0.21218347549438477
5031.8111850278	0.04466041177511215	0.2113301008939743
5031.8554378481	0.04681507870554924	0.2163679301738739
5031.899690668401	0.04865115508437157	0.22057007253170013
5031.9439434887	0.049630600959062576	0.2227792590856552
5031.988196309	0.05004218965768814	0.2237011194229126
5032.0324491293	0.050762709230184555	0.22530581057071686
5032.0767019496	0.050409119576215744	0.2245197594165802
5032.1209547699	0.050641532987356186	0.22503674030303955
5032.1652075902	0.05056879296898842	0.2248750627040863
5032.2094604105005	0.04940473660826683	0.22227177023887634
5032.2537132308	0.04970698431134224	0.22295063734054565
5032.2979660511	0.04998736083507538	0.2235785275697708
5032.3422188714	0.04977152869105339	0.2230953425168991
5032.3864716917	0.0501265712082386	0.22388963401317596
5032.430724512	0.05054277554154396	0.2248172014951706
5032.4749773323	0.05009123310446739	0.22381070256233215
5032.5192301526	0.04873909056186676	0.22076931595802307
5032.563482972901	0.045837629586458206	0.21409724652767181
5032.6077357932	0.04574164003133774	0.21387295424938202
5032.6519886135	0.04688151180744171	0.21652138233184814
