5.513584407283110522e+02 1.330977678230739002e+03 3.648256677141479543e+01
5.513626526724185624e+02 1.461090854120264339e+03 3.822421816231516090e+01
5.513668638024080337e+02 1.352003105888326672e+03 3.676959485618962731e+01
5.513710741186652058e+02 1.379136746906455983e+03 3.713673042833006122e+01
5.513752836215727484e+02 1.312956635998003321e+03 3.623474349292406771e+01
5.513794923115106030e+02 1.323277400876618003e+03 3.637688003219377464e+01
5.513837001888562099e+02 1.463591941848357237e+03 3.825692018247622883e+01
5.513879072539848494e+02 1.409655772286448382e+03 3.754538283579551461e+01
5.513921135072687321e+02 1.383948150030173110e+03 3.720145360103786203e+01
5.513963189490773402e+02 1.451143764069358895e+03 3.809388092685436789e+01
5.514005235797778823e+02 1.407366599744983887e+03 3.751488504240661825e+01
5.514047273997349521e+02 1.365437328131176173e+03 3.695182442222814245e+01
5.514089304093106421e+02 1.322632525298838345e+03 3.636801514103895272e+01
5.514131326088638616e+02 1.211261864186862113e+03 3.480318755784966811e+01
5.514173339987521558e+02 1.212106412648721971e+03 3.481531864924866682e+01
5.514215345793297729e+02 1.172819382825437060e+03 3.424645066025728823e+01
5.514257343509482325e+02 1.138519794504556785e+03 3.374195896068508915e+01
5.514299333139571218e+02 1.093451892227003555e+03 3.306738411527291532e+01
5.514341314687032991e+02 1.040234689122344435e+03 3.225266948831281866e+01
5.514383288155311220e+02 1.105852358249538383e+03 3.325435848500972469e+01
5.514425253547824468e+02 1.045974983090534352e+03 3.234153649860399327e+01
5.514467210867967424e+02 1.265100537148601461e+03 3.556825181462537699e+01
5.514509160119109765e+02 1.200118418936492844e+03 3.464272533933340270e+01
5.514551101304595022e+02 1.414999345775315533e+03 3.761647705162347677e+01
5.514593034427748535e+02 1.392716184670786333e+03 3.731911286017911777e+01
5.514634959491864947e+02 1.486392331321931351e+03 3.855375897784717409e+01
5.514676876500217304e+02 1.299520563613946251e+03 3.604886355509624707e+01
5.514718785456054775e+02 1.406474628245746089e+03 3.750299492368237964e+01
5.514760686362602655e+02 1.414394425101487968e+03 3.760843555775070968e+01
5.514802579223061230e+02 1.452218888661522442e+03 3.810798982708904958e+01
5.514844464040608045e+02 1.382672887171612729e+03 3.718430969066942993e+01
5.514886340818399049e+02 1.431156243285411165e+03 3.783062573214208868e+01
5.514928209559564038e+02 1.432571882471444042e+03 3.784933133453540677e+01
5.514970070267211213e+02 1.461579222859699030e+03 3.823060583955869163e+01
5.515011922944423759e+02 1.522023306277239726e+03 3.901311710536905508e+01
5.515053767594262126e+02 1.438081396094890124e+03 3.792204366980885766e+01
5.515095604219766301e+02 1.538031256561051123e+03 3.921774160454744163e+01
5.515137432823948984e+02 1.576124681576533021e+03 3.970043679327134356e+01
5.515179253409805824e+02 1.497403792574395993e+03 3.869630205296619607e+01
5.515221065980302910e+02 1.560784408438805258e+03 3.950676408463245792e+01
5.515262870538392690e+02 1.558172442712012071e+03 3.947369304628098519e+01
5.515304667086993504e+02 1.566866029524275746e+03 3.958365861721571122e+01
5.515346455629008915e+02 1.422916909358656312e+03 3.772157087607376269e+01
5.515388236167323157e+02 1.448214454568193332e+03 3.805541294701968269e+01
5.515430008704790907e+02 1.418762500407497328e+03 3.766646386917010858e+01
5.515471773244248652e+02 1.563333899171072972e+03 3.953901742799222774e+01
5.515513529788507867e+02 1.536787166347456150e+03 3.920187707683722778e+01
5.515555278340364112e+02 1.515398979291850765e+03 3.892812581273147998e+01
5.515597018902585660e+02 1.523906912526018004e+03 3.903725031973971227e+01
5.515638751477921460e+02 1.461607453943639712e+03 3.823097505876144453e+01
5.515680476069098859e+02 1.523590208639321645e+03 3.903319367716817823e+01
5.515722192678822466e+02 1.623524758737903767e+03 4.029298647082273277e+01
5.515763901309776429e+02 1.577422771535584388e+03 3.971678198867054022e+01
5.515805601964623293e+02 1.511846912154565644e+03 3.888247564333533290e+01
5.515847294646008550e+02 1.594923819506509062e+03 3.993649733647793454e+01
5.515888979356549271e+02 1.573175062611026533e+03 3.966327095199066832e+01
5.515930656098847749e+02 1.537896187512473034e+03 3.921601952662295787e+01
5.515972324875481263e+02 1.508286895158757943e+03 3.883666946532307662e+01
5.516013985689010042e+02 1.642836054868831980e+03 4.053191402917992292e+01
5.516055638541968165e+02 1.632238588600518597e+03 4.040097261948675822e+01
5.516097283436877206e+02 1.531835842860585899e+03 3.913867451588755131e+01
5.516138920376231454e+02 1.502104599365883132e+03 3.875699419931689249e+01
5.516180549362509282e+02 1.563315595344481608e+03 3.953878596194478234e+01
5.516222170398164053e+02 1.579789651443572893e+03 3.974656779450991451e+01
5.516263783485634349e+02 1.549783576723152009e+03 3.936729069574323603e+01
5.516305388627336015e+02 1.589844233815374992e+03 3.987285083631937965e+01
5.516346985825664433e+02 1.598755593628894758e+03 3.998444189467817012e+01
5.516388575082994521e+02 1.554659215829623236e+03 3.942916706994484599e+01
5.516430156401686418e+02 1.569523722729859628e+03 3.961721497947400650e+01
5.516471729784076388e+02 1.619753001382488947e+03 4.024615511303519355e+01
5.516513295232480232e+02 1.432293571330899340e+03 3.784565458980593888e+01
5.516554852749197835e+02 1.509374441704477249e+03 3.885066848465386613e+01
5.516596402336507481e+02 1.351754481420413867e+03 3.676621385756784832e+01
5.516637943996668128e+02 1.450392909270948167e+03 3.808402433135117349e+01
5.516679477731920542e+02 1.449519768387531258e+03 3.807255925712810551e+01
5.516721003544486166e+02 1.419989227295062847e+03 3.768274442360936405e+01
5.516762521436568250e+02 1.451176872850542850e+03 3.809431549261047678e+01
5.516804031410349580e+02 1.518814102460356025e+03 3.897196559657154324e+01
5.516845533467994755e+02 1.597168043910839970e+03 3.996458487099346968e+01
5.516887027611651320e+02 1.408507565684190467e+03 3.753008880464034291e+01
5.516928513843447490e+02 1.538329681840329613e+03 3.922154614290887054e+01
5.516969992165492158e+02 1.611214387319289699e+03 4.013993506869798011e+01
5.517011462579873751e+02 1.525050534548831138e+03 3.905189540276926152e+01
5.517052925088669326e+02 1.606920071116466943e+03 4.008640756062417410e+01
5.517094379693929795e+02 1.599196415435547124e+03 3.998995393140066312e+01
5.517135826397695837e+02 1.662090184144587965e+03 4.076874028155135221e+01
5.517177265201981982e+02 1.715429084820267235e+03 4.141773877000369453e+01
5.517218696108791391e+02 1.719637112126775719e+03 4.146850747406730164e+01
5.517260119120104491e+02 1.704368449948751959e+03 4.128399750446596528e+01
5.517301534237891474e+02 1.741990606822847667e+03 4.173716098182586620e+01
5.517342941464095247e+02 1.679133237851089234e+03 4.097722828414690355e+01
5.517384340800649625e+02 1.564158469353876171e+03 3.954944335074611672e+01
5.517425732249464545e+02 1.586854007375584843e+03 3.983533616496269758e+01
5.517467115812438578e+02 1.494736401957150292e+03 3.866182098604707562e+01
5.517508491491448694e+02 1.674896688187586278e+03 4.092550168522783594e+01
5.517549859288355947e+02 1.664924236957570201e+03 4.080348314736831838e+01
5.517591219205006610e+02 1.634965974768937485e+03 4.043471249766637499e+01
5.517632571243224220e+02 1.874022893750883895e+03 4.328998606780653802e+01
5.517673915404823219e+02 1.770768336015480827e+03 4.208049828620712418e+01
5.517715251691597587e+02 1.647494211275382213e+03 4.058933617682583161e+01
5.517756580105321973e+02 1.705694675038542982e+03 4.130005659849079080e+01
5.517797900647759661e+02 1.676238262842966606e+03 4.094188885289693758e+01
5.517839213320652334e+02 1.726148792072797050e+03 4.154694684417613360e+01
5.517880518125732578e+02 1.727882438100809850e+03 4.156780530772354609e+01
5.517921815064707971e+02 1.698176526355832493e+03 4.120893745725352630e+01
5.517963104139273582e+02 1.674587007179683951e+03 4.092171803797690188e+01
5.518004385351113115e+02 1.807209987278813742e+03 4.251129246775277437e+01
5.518045658701887533e+02 1.724839276300341908e+03 4.153118438354896824e+01
5.518086924193244158e+02 1.725856004560595693e+03 4.154342312040012786e+01
5.518128181826815535e+02 1.721671091786332227e+03 4.149302461602832182e+01
5.518169431604218289e+02 1.702097471098074493e+03 4.125648398855717147e+01
5.518210673527051995e+02 1.744867919750637839e+03 4.177161619749274024e+01
5.518251907596902583e+02 1.717457983626263285e+03 4.144222464620188617e+01
5.518293133815341207e+02 1.726199178998973366e+03 4.154755322517769400e+01
5.518334352183921965e+02 1.653941779813577796e+03 4.066868303515099115e+01
5.518375562704177355e+02 1.803011665174595237e+03 4.246188485188328343e+01
5.518416765377639877e+02 1.759466022962108354e+03 4.194598935490863312e+01
5.518457960205814743e+02 1.697311042604386103e+03 4.119843495333756067e+01
5.518499147190196936e+02 1.879053855691374110e+03 4.334805480862289073e+01
5.518540326332264385e+02 1.833479788464726425e+03 4.281915212220725664e+01
5.518581497633481376e+02 1.815975162970310294e+03 4.261426008943848842e+01
5.518622661095297417e+02 1.718278756659235796e+03 4.145212608129088494e+01
5.518663816719148372e+02 1.811183214214260943e+03 4.255799824021638500e+01
5.518704964506457600e+02 1.803333533621791048e+03 4.246567476941572039e+01
5.518746104458623449e+02 1.835508242402191627e+03 4.284283186721194880e+01
5.518787236577043132e+02 1.915357593642209622e+03 4.376479856736700924e+01
5.518828360863092257e+02 1.776284682205167655e+03 4.214599248096036632e+01
5.518869477318136205e+02 1.817746987476371260e+03 4.263504412424562418e+01
5.518910585943519891e+02 1.899712670544872026e+03 4.358569341590050072e+01
5.518951686740583682e+02 1.772815041219036175e+03 4.210481019098692457e+01
5.518992779710646346e+02 1.797457875562763093e+03 4.239643706212543606e+01
5.519033864855014144e+02 1.752904143121994821e+03 4.186769808721270891e+01
5.519074942174983107e+02 1.873250078943888639e+03 4.328105912456265969e+01
5.519116011671832212e+02 1.774480676028442758e+03 4.212458517336927599e+01
5.519157073346827929e+02 1.879852854640459327e+03 4.335726991682547293e+01
5.519198127201223087e+02 1.904394695119141943e+03 4.363937092946164142e+01
5.519239173236256875e+02 1.748623071550844315e+03 4.181654064542934179e+01
5.519280211453158245e+02 1.762771698699839135e+03 4.198537481909431790e+01
5.519321241853137963e+02 1.799427382578236120e+03 4.241965797337640254e+01
5.519362264437397698e+02 1.727950577486567909e+03 4.156862491695591189e+01
5.519403279207124342e+02 1.695345082597644932e+03 4.117456839600926344e+01
5.519444286163488869e+02 1.661585534652575916e+03 4.076255063968122272e+01
5.519485285307656568e+02 1.687912589508806604e+03 4.108421338554271074e+01
5.519526276640774540e+02 1.742154641969528939e+03 4.173912603265105759e+01
5.519567260163978517e+02 1.767634856173058097e+03 4.204324982887334272e+01
5.519608235878391724e+02 1.795251335688260724e+03 4.237040636680583816e+01
5.519649203785126019e+02 1.759840226861190558e+03 4.195044966220493876e+01
5.519690163885277343e+02 1.810042166135945308e+03 4.254459032751338299e+01
5.519731116179931405e+02 1.902525615023803994e+03 4.361795060549961534e+01
5.519772060670164819e+02 1.942372775617173829e+03 4.407235840770464108e+01
5.519812997357037148e+02 1.866856381682563097e+03 4.320713345829092589e+01
5.519853926241597719e+02 1.841564703234658054e+03 4.291345596936534434e+01
5.519894847324883358e+02 1.912081759963904005e+03 4.372735711158294691e+01
5.519935760607920656e+02 1.824501042782449304e+03 4.271417847486299735e+01
5.519976666091724837e+02 1.831266281637557313e+03 4.279329715782083809e+01
5.520017563777292935e+02 1.892714525981577935e+03 4.350533905144951063e+01
5.520058453665618572e+02 1.837305808439851489e+03 4.286380534250140073e+01
5.520099335757680592e+02 1.953504939849307902e+03 4.419847214383442946e+01
5.520140210054443060e+02 1.960340716680031392e+03 4.427573507780567041e+01
5.520181076556865492e+02 1.899552380310099352e+03 4.358385458297716042e+01
5.520221935265888078e+02 1.883090433494296121e+03 4.339458991042888414e+01
5.520262786182445325e+02 1.961433430410505252e+03 4.428807322982684269e+01
5.520303629307459232e+02 1.965913609064243929e+03 4.433862434790059837e+01
5.520344464641841569e+02 1.948133936072585129e+03 4.413767026104329005e+01
5.520385292186491597e+02 1.864812554585616226e+03 4.318347548062356367e+01
5.520426111942296075e+02 1.889684108590867936e+03 4.347049699038266368e+01
5.520466923910133801e+02 1.987439186036147476e+03 4.458070418954984859e+01
5.520507728090873343e+02 1.815701876417439507e+03 4.261105345350475204e+01
5.520548524485369626e+02 2.023451304371610831e+03 4.498278897947092503e+01
5.520589313094468480e+02 1.965476107224033285e+03 4.433369043091307304e+01
5.520630093919004366e+02 1.895827356135887385e+03 4.354109962019663271e+01
5.520670866959802652e+02 1.967823289377719220e+03 4.436015429839845581e+01
5.520711632217679607e+02 1.902473254865712534e+03 4.361735038795585240e+01
5.520752389693436726e+02 1.894992913188530792e+03 4.353151632080521694e+01
5.520793139387869815e+02 1.899684834877206413e+03 4.358537409357875703e+01
5.520833881301761039e+02 1.954327362694956264e+03 4.420777491228162148e+01
5.520874615435884607e+02 1.921483650807295817e+03 4.383473110225835256e+01
5.520915341791003357e+02 1.875751620245354388e+03 4.330994828264465468e+01
5.520956060367872169e+02 1.973353342630843144e+03 4.442244188055000365e+01
5.520996771167234556e+02 1.962058969353392513e+03 4.429513482712737726e+01
5.521037474189826071e+02 1.964886987667972562e+03 4.432704578096731751e+01
5.521078169436368626e+02 1.962014443371919697e+03 4.429463221849707821e+01
5.521118856907578447e+02 1.986265364009572295e+03 4.456753710953267955e+01
5.521159536604160394e+02 2.003816360675998567e+03 4.476400742422418944e+01
5.521200208526813640e+02 1.932175120419177347e+03 4.395651397027722851e+01
5.521240872676220306e+02 1.914105637702560443e+03 4.375049299953727910e+01
5.521281529053059103e+02 1.973441035396963798e+03 4.442342890184146853e+01
5.521322177657999646e+02 1.953371725126497495e+03 4.419696511217141932e+01
5.521362818491699045e+02 1.986589813963639017e+03 4.457117694164737998e+01
5.521403451554808726e+02 1.918330136660714288e+03 4.379874583433542057e+01
5.521444076847969882e+02 1.915504273298041426e+03 4.376647430737414624e+01
5.521484694371813475e+02 1.970092578677152915e+03 4.438572494256630563e+01
5.521525304126963647e+02 2.064678080506630522e+03 4.543872886103473263e+01
5.521565906114034306e+02 1.962673544338184911e+03 4.430207155809065256e+01
5.521606500333630265e+02 2.005646487033639914e+03 4.478444469940026096e+01
5.521647086786351792e+02 1.946543002018166817e+03 4.411964417374834824e+01
5.521687665472786648e+02 2.030817463511522419e+03 4.506459212631933298e+01
5.521728236393512361e+02 2.084743151024155850e+03 4.565898762592262727e+01
5.521768799549104187e+02 2.074274052302366727e+03 4.554419888748035561e+01
5.521809354940124877e+02 1.920435956412483620e+03 4.382277896725039312e+01
5.521849902567130357e+02 2.012167701907568926e+03 4.485719230967949045e+01
5.521890442430666326e+02 2.046444296611984328e+03 4.523764247407223849e+01
5.521930974531272796e+02 1.982027254960057007e+03 4.451996467833343729e+01
5.521971498869480683e+02 2.080743997165335713e+03 4.561517288321218189e+01
5.522012015445814086e+02 2.022115166097242309e+03 4.496793486582680544e+01
5.522052524260786868e+02 1.998652380565854855e+03 4.470629016778125475e+01
5.522093025314910619e+02 2.033964215366320332e+03 4.509949240696973050e+01
5.522133518608682152e+02 1.996494132462650668e+03 4.468214556691129502e+01
5.522174004142592594e+02 1.941163913519319522e+03 4.405864175754081913e+01
5.522214481917128523e+02 1.932418335447920754e+03 4.395928042459203766e+01
5.522254951932769700e+02 1.784009462179422144e+03 4.223753617553256845e+01
5.522295414189981102e+02 1.583388600815963628e+03 3.979181575168395568e+01
5.522335868689227709e+02 1.662947678384923165e+03 4.077925549081203371e+01
5.522376315430967679e+02 1.805880781648354741e+03 4.249565603268591474e+01
5.522416754415642117e+02 1.798450668587413020e+03 4.240814389462727974e+01
5.522457185643700086e+02 1.967103183748491347e+03 4.435203697406119261e+01
5.522497609115570185e+02 2.063292166156130406e+03 4.542347593652571192e+01
5.522538024831681014e+02 2.052522742018204099e+03 4.530477615018315163e+01
5.522578432792450940e+02 2.065777701822721610e+03 4.545082729525086762e+01
5.522618832998298330e+02 2.052358562775193150e+03 4.530296417206265858e+01
5.522659225449622227e+02 2.081409331211055814e+03 4.562246520313271958e+01
5.522699610146827354e+02 2.162651652718505829e+03 4.650431864589035769e+01
5.522739987090305931e+02 2.103328415868242701e+03 4.586205856553151960e+01
5.522780356280445631e+02 2.155618862374019500e+03 4.642864269364353902e+01
5.522820717717623893e+02 2.069371032833212666e+03 4.549033999469791212e+01
5.522861071402215885e+02 2.071737324582690235e+03 4.551634129170193432e+01
5.522901417334587677e+02 2.071982744548042319e+03 4.551903716631144192e+01
5.522941755515104205e+02 2.120571083547980379e+03 4.604965888633682880e+01
5.522982085944115624e+02 2.070819371165166103e+03 4.550625639585359039e+01
5.523022408621973227e+02 2.082087336288494953e+03 4.562989520356686768e+01
5.523062723549016937e+02 2.086502593778912797e+03 4.567825077407094625e+01
5.523103030725587814e+02 2.114828522075323235e+03 4.598726478140794427e+01
5.523143330152013277e+02 2.109604985276801472e+03 4.593043637150426406e+01
5.523183621828618470e+02 2.151094049351259400e+03 4.637988841460551726e+01
5.523223905755723990e+02 2.056075613604496539e+03 4.534396998063244411e+01
5.523264181933641339e+02 2.170359412181986499e+03 4.658711637547430939e+01
5.523304450362678608e+02 2.034979119395552971e+03 4.511074283799317897e+01
5.523344711043139341e+02 2.161483044976530437e+03 4.649175244036871391e+01
5.523384963975320261e+02 2.142637708723926153e+03 4.628863476841724633e+01
5.523425209159506721e+02 2.182811478821805395e+03 4.672056804900605442e+01
5.523465446595990898e+02 2.111423307002170986e+03 4.595022640860620555e+01
5.523505676285052459e+02 2.089028469574137944e+03 4.570589097232585374e+01
5.523545898226964255e+02 2.042387197376077438e+03 4.519277815509992990e+01
5.523586112421996859e+02 2.074774854076030351e+03 4.554969653110798333e+01
5.523626318870416299e+02 2.091428956453509272e+03 4.573214358034739035e+01
5.523666517572478369e+02 2.098966243458095050e+03 4.581447635254707507e+01
5.523706708528443414e+02 2.116897451764908965e+03 4.600975387637831204e+01
5.523746891738558134e+02 2.133019052605757679e+03 4.618461922118399343e+01
5.523787067203068091e+02 2.129910443017447051e+03 4.615095278558663949e+01
5.523827234922212028e+02 2.090956251947296096e+03 4.572697510165412638e+01
5.523867394896226415e+02 2.144045832332284135e+03 4.630384252232511955e+01
5.523907547125342035e+02 2.009512544181998919e+03 4.482758686547825988e+01
5.523947691609786261e+02 2.128874364875311130e+03 4.613972653663338974e+01
5.523987828349779647e+02 2.138042183990671674e+03 4.623896824098340375e+01
5.524027957345535924e+02 2.181738718275103565e+03 4.670908603553599647e+01
5.524068078597275644e+02 2.158150879681913921e+03 4.645590252790181296e+01
5.524108192105198896e+02 2.190498669653212801e+03 4.680276348308091627e+01
5.524148297869514863e+02 2.072610646241086670e+03 4.552593377670672936e+01
5.524188395890422498e+02 2.085459052621215051e+03 4.566682660992785969e+01
5.524228486168116206e+02 2.285938437764968057e+03 4.781148855416413568e+01
5.524268568702789253e+02 2.183175755801826654e+03 4.672446635117223934e+01
5.524308643494626949e+02 2.199963168283452433e+03 4.690376496917334492e+01
5.524348710543815741e+02 2.290143283846243776e+03 4.785544152806704687e+01
5.524388769850531844e+02 2.169033762910513360e+03 4.657288656407838801e+01
5.524428821414954882e+02 2.265133038189560921e+03 4.759341381104701441e+01
5.524468865237254249e+02 2.156507931900718177e+03 4.643821628681185842e+01
5.524508901317600476e+02 2.163183958846825135e+03 4.651004148403681171e+01
5.524548929656154996e+02 2.262590452015469964e+03 4.756669477707558968e+01
5.524588950253082658e+02 2.157521349513582209e+03 4.644912646663640032e+01
5.524628963108539210e+02 2.219129645616734251e+03 4.710763893061012197e+01
5.524668968222679268e+02 2.272695102581838000e+03 4.767279205775384554e+01
5.524708965595651762e+02 2.193471992721661991e+03 4.683451710780908428e+01
5.524748955227605620e+02 2.163440120819550430e+03 4.651279523764993229e+01
5.524788937118685226e+02 2.139235924157655063e+03 4.625187481775906662e+01
5.524828911269031551e+02 2.118236363306185012e+03 4.602430187744497658e+01
5.524868877678779882e+02 2.061585546000220347e+03 4.540468638808356161e+01
5.524908836348066643e+02 2.021051866978510134e+03 4.495611045206769063e+01
5.524948787277024849e+02 1.956763725257619626e+03 4.423532214483827829e+01
5.524988730465781828e+02 2.019886496292545189e+03 4.494314737857758502e+01
5.525028665914461499e+02 2.056159482123151065e+03 4.534489477463974794e+01
5.525068593623184370e+02 2.006566287651177163e+03 4.479471271981970659e+01
5.525108513592077770e+02 2.124017947699048818e+03 4.608706920274979524e+01
5.525148425821253113e+02 2.153718040145675786e+03 4.640816781715989947e+01
5.525188330310827496e+02 2.177805007182233567e+03 4.666695840937390471e+01
5.525228227060911195e+02 2.149111160954812931e+03 4.635850688875573411e+01
5.525268116071613349e+02 2.139098976417428730e+03 4.625039433796676747e+01
5.525307997343040824e+02 2.069944498589826708e+03 4.549664271778552660e+01
5.525347870875298213e+02 1.942516029043037406e+03 4.407398358491137458e+01
5.525387736668487833e+02 1.664504294492059671e+03 4.079833690840914073e+01
5.525427594722709728e+02 1.671966188100518593e+03 4.088968314991592479e+01
5.525467445038059395e+02 1.633815430877191147e+03 4.042048281350918160e+01
5.525507287614631196e+02 1.709326149214300585e+03 4.134399774107846071e+01
5.525547122452520625e+02 1.933401803298949517e+03 4.397046512488751802e+01
5.525586949551817497e+02 2.131983294262870913e+03 4.617340462065658357e+01
5.525626768912608213e+02 2.147735250958994129e+03 4.634366462591185609e+01
5.525666580534982586e+02 2.314407573309987583e+03 4.810829006844857503e+01
5.525706384419022470e+02 2.196448344977080524e+03 4.686628153563157184e+01
5.525746180564811993e+02 2.266457987236556164e+03 4.760733123413405821e+01
5.525785968972431874e+02 2.287677765409918720e+03 4.782967452753487692e+01
5.525825749641961693e+02 2.182776946657211283e+03 4.672019848692010413e+01
5.525865522573478756e+02 2.189644052533516515e+03 4.679363260672884195e+01
5.525905287767058098e+02 2.230469344762123455e+03 4.722784501501337218e+01
5.525945045222774752e+02 2.203173108755160229e+03 4.693797086320584100e+01
5.525984794940701477e+02 2.278657303759029674e+03 4.773528363547271880e+01
5.526024536920907622e+02 2.204992061238921906e+03 4.695734299594603556e+01
5.526064271163464809e+02 2.240744191175881497e+03 4.733649956614748788e+01
5.526103997668441252e+02 2.284269089605911176e+03 4.779402776086057258e+01
5.526143716435899478e+02 2.262785450139333989e+03 4.756874446671189816e+01
5.526183427465911109e+02 2.253627114222792443e+03 4.747238264741714175e+01
5.526223130758538673e+02 2.281881225768291188e+03 4.776904045266443433e+01
5.526262826313843561e+02 2.302203850493409846e+03 4.798128646142587428e+01
5.526302514131887165e+02 2.228920348207470852e+03 4.721144297950943525e+01
5.526342194212734285e+02 2.352097876853962589e+03 4.849843169478743476e+01
5.526381866556441764e+02 2.315684114722863342e+03 4.812155561412019722e+01
5.526421531163069858e+02 2.296479227514323611e+03 4.792159458442846187e+01
5.526461188032675409e+02 2.219432579572950090e+03 4.711085415881301941e+01
5.526500837165318671e+02 2.212148523565001142e+03 4.703348300482328881e+01
5.526540478561051941e+02 2.058078104814494964e+03 4.536604572601071084e+01
5.526580112219933199e+02 1.745047912509447769e+03 4.177377062834342780e+01
5.526619738142015876e+02 1.458571342978336133e+03 3.819124694191505398e+01
5.526659356327355681e+02 1.221995867366763605e+03 3.495705747580542067e+01
5.526698966776004909e+02 1.072060131823212942e+03 3.274232935854156779e+01
5.526738569488018129e+02 1.187940598213984458e+03 3.446651415815043862e+01
5.526778164463448775e+02 1.477060538388135683e+03 3.843254530197206975e+01
5.526817751702345731e+02 1.859983572418736458e+03 4.312752685256524643e+01
5.526857331204762431e+02 2.153496887165484623e+03 4.640578506140678172e+01
5.526896902970750034e+02 2.228616567205092451e+03 4.720822563076367828e+01
5.526936467000361972e+02 2.194588275940629046e+03 4.684643290519171188e+01
5.526976023293644857e+02 2.195819518065913599e+03 4.685957232056129129e+01
5.527015571850652123e+02 2.171885716641994350e+03 4.660349468271660101e+01
5.527055112671433790e+02 2.391849326476769420e+03 4.890653664365090947e+01
5.527094645756038744e+02 2.375441757000679900e+03 4.873850384450347661e+01
5.527134171104519282e+02 2.325338537485705274e+03 4.822176414738168404e+01
5.527173688716924289e+02 2.303082836080623110e+03 4.799044525820346507e+01
5.527213198593304924e+02 2.359708968208512488e+03 4.857683571630116148e+01
5.527252700733711208e+02 2.213220685598798809e+03 4.704487948330613989e+01
5.527292195138195439e+02 2.290172305000441611e+03 4.785574474397448341e+01
5.527331681806805364e+02 2.341012347734390460e+03 4.838400921517759201e+01
5.527371160739593279e+02 2.414682843689086894e+03 4.913942250056553718e+01
5.527410631936611480e+02 2.221913669247576308e+03 4.713717926698177507e+01
5.527450095397911127e+02 2.154762536220390302e+03 4.641941981779167037e+01
5.527489551123543379e+02 2.196619399886858901e+03 4.686810642523185066e+01
5.527528999113561667e+02 2.258041199724043963e+03 4.751885099330626616e+01
5.527568439368018289e+02 2.283468483712877969e+03 4.778565144175475154e+01
5.527607871886967814e+02 2.321070019124535975e+03 4.817748456618024733e+01
5.527647296670463675e+02 2.336290827670746239e+03 4.833519243440276369e+01
5.527686713718557030e+02 2.290890772223099248e+03 4.786325074859729511e+01
5.527726123031308134e+02 2.317004936636704315e+03 4.813527746504328775e+01
5.527765524608773831e+02 2.243781065526500242e+03 4.736856621776196619e+01
5.527804918451004141e+02 2.247283197532647591e+03 4.740551864005548310e+01
5.527844304558062731e+02 2.171421136553981341e+03 4.659851002504244377e+01
5.527883682930007581e+02 2.227169837279595413e+03 4.719290028467836606e+01
5.527923053566894396e+02 2.154070693784141895e+03 4.641196713978133204e+01
5.527962416468784568e+02 2.078869352624318708e+03 4.559461977716580350e+01
5.528001771635741761e+02 2.042462954326833596e+03 4.519361630061079182e+01
5.528041119067828504e+02 1.944005101461415279e+03 4.409087322180651825e+01
5.528080458765105050e+02 1.900909126557364061e+03 4.359941658505723439e+01
